time,open,high,low,close,tick_volume,spread,real_volume
2025-01-09 20:00:00+00:00,2665.71,2672.465,2664.88,2671.25,8803,400,0
2025-01-09 21:00:00+00:00,2671.255,2671.61,2668.62,2670.089,6527,400,0
2025-01-09 22:00:00+00:00,2670.089,2670.755,2669.109,2669.45,5022,400,0
2025-01-09 23:00:00+00:00,2669.44,2671.269,2668.895,2670.18,1789,400,0
2025-01-10 01:00:00+00:00,2670.439,2670.885,2668.379,2669.889,1639,400,0
2025-01-10 02:00:00+00:00,2669.919,2671.015,2668.91,2670.375,3837,400,0
2025-01-10 03:00:00+00:00,2670.4,2671.875,2669.109,2670.925,8904,400,0
2025-01-10 04:00:00+00:00,2670.915,2674.669,2670.325,2673.42,7292,400,0
2025-01-10 05:00:00+00:00,2673.415,2674.76,2672.335,2673.56,4126,400,0
2025-01-10 06:00:00+00:00,2673.555,2673.85,2671.623,2671.629,4121,400,0
2025-01-10 07:00:00+00:00,2671.56,2675.755,2671.44,2674.85,5572,400,0
2025-01-10 08:00:00+00:00,2674.81,2678.35,2674.125,2678.08,7360,400,0
2025-01-10 09:00:00+00:00,2678.07,2678.625,2673.295,2676.105,7292,400,0
2025-01-10 10:00:00+00:00,2676.11,2680.339,2675.589,2680.0,13324,400,0
2025-01-10 11:00:00+00:00,2679.99,2682.305,2677.58,2678.385,10697,400,0
2025-01-10 12:00:00+00:00,2678.41,2682.649,2678.145,2680.839,8313,400,0
2025-01-10 13:00:00+00:00,2680.859,2682.9,2680.12,2681.189,7089,400,0
2025-01-10 14:00:00+00:00,2681.219,2681.309,2674.785,2678.299,10593,400,0
2025-01-10 15:00:00+00:00,2678.229,2683.67,2663.659,2682.499,21098,400,0
2025-01-10 16:00:00+00:00,2682.489,2693.195,2680.589,2686.589,25081,400,0
2025-01-10 17:00:00+00:00,2685.009,2697.829,2682.049,2692.519,24759,400,0
2025-01-10 18:00:00+00:00,2692.519,2696.939,2686.589,2696.119,20815,400,0
2025-01-10 19:00:00+00:00,2696.219,2697.799,2692.255,2695.869,15286,400,0
2025-01-10 20:00:00+00:00,2695.889,2697.12,2684.979,2687.149,14387,400,0
2025-01-10 21:00:00+00:00,2687.179,2687.649,2684.369,2685.559,9412,400,0
2025-01-10 22:00:00+00:00,2685.589,2690.799,2684.269,2690.465,8869,400,0
2025-01-13 03:00:00+00:00,2689.499,2689.699,2679.169,2685.539,14848,400,0
2025-01-13 04:00:00+00:00,2685.549,2690.289,2684.709,2688.465,8898,400,0
2025-01-13 05:00:00+00:00,2688.419,2688.51,2685.189,2687.879,5791,400,0
2025-01-13 06:00:00+00:00,2687.729,2690.729,2684.139,2685.849,7042,400,0
2025-01-13 07:00:00+00:00,2685.869,2686.789,2683.129,2686.779,7824,400,0
2025-01-13 08:00:00+00:00,2686.779,2691.049,2686.719,2689.709,7681,400,0
2025-01-13 09:00:00+00:00,2689.689,2690.11,2684.269,2685.079,9765,400,0
2025-01-13 10:00:00+00:00,2685.099,2689.59,2683.849,2686.995,13162,400,0
2025-01-13 11:00:00+00:00,2687.015,2688.255,2682.92,2684.659,10927,400,0
2025-01-13 12:00:00+00:00,2684.639,2684.869,2677.179,2679.309,12529,400,0
2025-01-13 13:00:00+00:00,2679.309,2680.435,2675.339,2675.759,9835,400,0
2025-01-13 14:00:00+00:00,2675.789,2676.82,2664.309,2670.879,16995,400,0
2025-01-13 15:00:00+00:00,2670.949,2672.169,2663.609,2669.069,20141,400,0
2025-01-13 16:00:00+00:00,2669.069,2674.029,2663.999,2671.62,19430,400,0
2025-01-13 17:00:00+00:00,2671.605,2672.7,2660.93,2661.609,17646,400,0
2025-01-13 18:00:00+00:00,2661.649,2667.839,2660.6,2661.199,12868,400,0
2025-01-13 19:00:00+00:00,2661.169,2664.009,2659.08,2660.709,12505,400,0
2025-01-13 20:00:00+00:00,2660.72,2662.335,2657.41,2659.099,9838,400,0
2025-01-13 21:00:00+00:00,2659.119,2660.449,2656.599,2658.749,7481,400,0
2025-01-13 22:00:00+00:00,2658.705,2662.645,2658.545,2662.105,9981,400,0
2025-01-13 23:00:00+00:00,2662.115,2664.06,2660.665,2663.01,3384,400,0
2025-01-14 01:00:00+00:00,2665.239,2669.239,2665.155,2667.659,2006,400,0
2025-01-14 02:00:00+00:00,2667.639,2670.929,2666.259,2670.249,4451,400,0
2025-01-14 03:00:00+00:00,2670.249,2672.015,2667.759,2670.519,11604,400,0
2025-01-14 04:00:00+00:00,2670.509,2672.019,2668.409,2670.335,7831,400,0
2025-01-14 05:00:00+00:00,2670.319,2672.139,2668.64,2669.599,6853,400,0
2025-01-14 06:00:00+00:00,2669.609,2673.919,2668.239,2673.439,5201,400,0
2025-01-14 07:00:00+00:00,2673.419,2675.149,2667.179,2668.485,7202,400,0
2025-01-14 08:00:00+00:00,2668.515,2669.459,2667.255,2668.985,7463,400,0
2025-01-14 09:00:00+00:00,2668.99,2670.74,2667.105,2669.019,7883,400,0
2025-01-14 10:00:00+00:00,2669.019,2674.329,2667.139,2670.839,12048,400,0
2025-01-14 11:00:00+00:00,2670.839,2671.429,2664.639,2667.089,10414,400,0
2025-01-14 12:00:00+00:00,2667.129,2668.855,2664.615,2666.609,9540,400,0
2025-01-14 13:00:00+00:00,2666.569,2669.72,2664.425,2669.099,10355,400,0
2025-01-14 14:00:00+00:00,2669.049,2671.555,2666.429,2668.219,10403,400,0
2025-01-14 15:00:00+00:00,2668.239,2674.219,2660.65,2662.789,19258,400,0
2025-01-14 16:00:00+00:00,2662.749,2665.849,2659.739,2665.009,20921,400,0
2025-01-14 17:00:00+00:00,2665.019,2672.679,2664.97,2671.64,17248,400,0
2025-01-14 18:00:00+00:00,2671.649,2673.91,2669.689,2671.489,15927,400,0
2025-01-14 19:00:00+00:00,2671.419,2671.859,2667.845,2668.82,11555,400,0
2025-01-14 20:00:00+00:00,2668.825,2672.46,2666.535,2672.269,9456,400,0
2025-01-14 21:00:00+00:00,2672.269,2676.189,2671.759,2674.109,7480,400,0
2025-01-14 22:00:00+00:00,2674.129,2676.37,2671.709,2676.37,8254,400,0
2025-01-14 23:00:00+00:00,2676.38,2677.999,2675.679,2676.769,3034,400,0
2025-01-15 01:00:00+00:00,2676.199,2676.539,2673.849,2675.499,1231,400,0
2025-01-15 02:00:00+00:00,2675.509,2675.919,2672.479,2672.635,2416,400,0
2025-01-15 03:00:00+00:00,2672.625,2674.159,2669.669,2669.775,7345,400,0
2025-01-15 04:00:00+00:00,2669.765,2674.809,2669.219,2673.259,7002,400,0
2025-01-15 05:00:00+00:00,2673.239,2676.165,2672.185,2676.0,4611,400,0
2025-01-15 06:00:00+00:00,2676.005,2676.545,2674.025,2675.339,3916,400,0
2025-01-15 07:00:00+00:00,2675.339,2679.129,2674.355,2679.049,6919,400,0
2025-01-15 08:00:00+00:00,2679.069,2683.085,2678.949,2680.779,6991,400,0
2025-01-15 09:00:00+00:00,2680.789,2683.96,2679.859,2681.18,6222,400,0
2025-01-15 10:00:00+00:00,2681.17,2685.145,2681.039,2683.779,8245,400,0
2025-01-15 11:00:00+00:00,2683.839,2688.375,2682.789,2685.549,10498,400,0
2025-01-15 12:00:00+00:00,2685.549,2688.785,2684.495,2688.229,9301,400,0
2025-01-15 13:00:00+00:00,2688.21,2688.755,2684.95,2686.66,11286,400,0
2025-01-15 14:00:00+00:00,2686.675,2687.329,2683.945,2684.439,11067,400,0
2025-01-15 15:00:00+00:00,2684.459,2694.005,2681.97,2693.639,21727,400,0
2025-01-15 16:00:00+00:00,2693.539,2695.839,2677.855,2681.959,24046,400,0
2025-01-15 17:00:00+00:00,2681.979,2682.855,2676.579,2678.285,22952,400,0
2025-01-15 18:00:00+00:00,2678.31,2689.735,2676.759,2689.14,19788,400,0
2025-01-15 19:00:00+00:00,2689.135,2692.855,2688.189,2692.549,14931,400,0
2025-01-15 20:00:00+00:00,2692.559,2694.825,2690.965,2693.895,11012,400,0
2025-01-15 21:00:00+00:00,2693.89,2695.015,2692.419,2693.919,7512,400,0
2025-01-15 22:00:00+00:00,2693.909,2696.46,2693.089,2696.289,7465,400,0
2025-01-15 23:00:00+00:00,2696.279,2697.165,2693.789,2696.67,3710,400,0
2025-01-16 01:00:00+00:00,2695.639,2696.089,2694.439,2694.679,1376,400,0
2025-01-16 02:00:00+00:00,2694.689,2698.019,2692.789,2695.109,6051,400,0
2025-01-16 03:00:00+00:00,2695.095,2701.945,2694.229,2696.009,12144,400,0
2025-01-16 04:00:00+00:00,2696.039,2697.959,2694.979,2697.309,6806,400,0
2025-01-16 05:00:00+00:00,2697.319,2698.29,2695.479,2697.075,6564,400,0
2025-01-16 06:00:00+00:00,2697.03,2697.925,2696.515,2697.249,4814,400,0
2025-01-16 07:00:00+00:00,2697.129,2697.299,2693.639,2694.549,6415,400,0
2025-01-16 08:00:00+00:00,2694.549,2695.419,2689.779,2693.719,8028,400,0
2025-01-16 09:00:00+00:00,2693.719,2699.809,2693.209,2698.129,9604,400,0
2025-01-16 10:00:00+00:00,2698.129,2703.2,2696.899,2698.77,13276,400,0
2025-01-16 11:00:00+00:00,2698.78,2705.995,2697.4,2705.139,13350,400,0
2025-01-16 12:00:00+00:00,2705.239,2708.389,2704.589,2707.569,8514,400,0
2025-01-16 13:00:00+00:00,2707.67,2711.019,2706.119,2706.255,9761,400,0
2025-01-16 14:00:00+00:00,2706.259,2707.235,2700.069,2703.509,12617,400,0
2025-01-16 15:00:00+00:00,2703.509,2718.185,2701.149,2715.099,15606,400,0
2025-01-16 16:00:00+00:00,2715.099,2719.169,2712.779,2718.259,17526,400,0
2025-01-16 17:00:00+00:00,2718.359,2719.479,2712.469,2716.75,17802,400,0
2025-01-16 18:00:00+00:00,2716.759,2722.379,2716.529,2720.199,14298,400,0
2025-01-16 19:00:00+00:00,2720.209,2724.579,2719.289,2721.605,11154,400,0
2025-01-16 20:00:00+00:00,2721.625,2723.139,2714.57,2714.989,9795,400,0
2025-01-16 21:00:00+00:00,2714.989,2717.069,2714.51,2715.125,7493,400,0
2025-01-16 22:00:00+00:00,2715.119,2716.895,2714.17,2715.63,6556,400,0
2025-01-16 23:00:00+00:00,2715.66,2715.815,2712.339,2714.17,3099,400,0
2025-01-17 01:00:00+00:00,2713.879,2714.709,2712.139,2714.409,1197,400,0
2025-01-17 02:00:00+00:00,2714.399,2715.939,2713.699,2714.499,3683,400,0
2025-01-17 03:00:00+00:00,2714.539,2714.675,2709.689,2714.429,10357,400,0
2025-01-17 04:00:00+00:00,2714.429,2716.869,2713.709,2715.72,7019,400,0
2025-01-17 05:00:00+00:00,2715.539,2717.149,2714.499,2715.229,5034,400,0
2025-01-17 06:00:00+00:00,2715.169,2716.319,2714.125,2714.585,3607,400,0
2025-01-17 07:00:00+00:00,2714.58,2715.309,2710.909,2711.349,6423,400,0
2025-01-17 08:00:00+00:00,2711.349,2713.185,2710.525,2712.439,9382,400,0
2025-01-17 09:00:00+00:00,2712.459,2714.359,2708.659,2710.389,6812,400,0
2025-01-17 10:00:00+00:00,2710.419,2712.879,2709.259,2711.549,6139,400,0
2025-01-17 11:00:00+00:00,2711.399,2711.929,2703.88,2704.745,9803,400,0
2025-01-17 12:00:00+00:00,2704.74,2706.075,2702.65,2703.81,11301,400,0
2025-01-17 13:00:00+00:00,2703.815,2708.499,2703.52,2707.91,8343,400,0
2025-01-17 14:00:00+00:00,2707.9,2711.509,2706.84,2710.765,14042,400,0
2025-01-17 15:00:00+00:00,2710.76,2711.979,2704.329,2704.849,18141,400,0
2025-01-17 16:00:00+00:00,2704.819,2712.399,2702.589,2711.489,19120,400,0
2025-01-17 17:00:00+00:00,2711.509,2715.05,2709.979,2714.135,15486,400,0
2025-01-17 18:00:00+00:00,2714.139,2717.205,2713.449,2715.885,11898,400,0
2025-01-17 19:00:00+00:00,2715.875,2716.139,2710.445,2712.49,10277,400,0
2025-01-17 20:00:00+00:00,2712.505,2713.135,2705.195,2705.45,9578,400,0
2025-01-17 21:00:00+00:00,2705.47,2707.1,2702.579,2702.879,8083,400,0
2025-01-17 22:00:00+00:00,2702.879,2704.009,2699.65,2700.779,9721,400,0
2025-01-20 03:00:00+00:00,2694.409,2695.619,2689.189,2693.749,11312,400,0
2025-01-20 04:00:00+00:00,2693.759,2697.839,2693.589,2697.289,8800,400,0
2025-01-20 05:00:00+00:00,2697.289,2703.865,2697.279,2703.3,6550,400,0
2025-01-20 06:00:00+00:00,2703.31,2706.405,2702.05,2705.765,4946,400,0
2025-01-20 07:00:00+00:00,2705.745,2707.369,2703.479,2707.135,7957,400,0
2025-01-20 08:00:00+00:00,2707.145,2713.67,2706.319,2711.489,8576,400,0
2025-01-20 09:00:00+00:00,2711.509,2711.789,2702.71,2703.349,6628,400,0
2025-01-20 10:00:00+00:00,2703.359,2707.92,2702.9,2706.83,9035,400,0
2025-01-20 11:00:00+00:00,2706.845,2708.73,2702.719,2705.879,8405,400,0
2025-01-20 12:00:00+00:00,2705.869,2709.695,2704.929,2708.269,6147,400,0
2025-01-20 13:00:00+00:00,2708.239,2712.14,2704.549,2708.26,9303,400,0
2025-01-20 14:00:00+00:00,2708.269,2709.86,2705.969,2708.039,7721,400,0
2025-01-20 15:00:00+00:00,2708.039,2710.09,2700.909,2705.049,18780,400,0
2025-01-20 16:00:00+00:00,2705.019,2711.755,2704.929,2710.149,18396,400,0
2025-01-20 17:00:00+00:00,2710.209,2710.659,2704.979,2706.899,10972,400,0
2025-01-20 18:00:00+00:00,2706.889,2708.969,2703.149,2707.209,9893,400,0
2025-01-20 19:00:00+00:00,2707.269,2709.949,2704.089,2707.219,6716,400,0
2025-01-20 20:00:00+00:00,2707.209,2710.715,2705.259,2710.545,3912,400,0
2025-01-20 21:00:00+00:00,2710.559,2710.879,2705.459,2708.48,1531,400,0
2025-01-21 01:00:00+00:00,2706.93,2711.095,2706.129,2710.189,2365,400,0
2025-01-21 02:00:00+00:00,2710.209,2711.44,2702.709,2705.349,8184,400,0
2025-01-21 03:00:00+00:00,2705.359,2719.129,2702.829,2717.809,14995,400,0
2025-01-21 04:00:00+00:00,2717.809,2725.599,2717.619,2724.639,12162,400,0
2025-01-21 05:00:00+00:00,2724.619,2726.83,2721.07,2724.059,10480,400,0
2025-01-21 06:00:00+00:00,2724.069,2727.729,2722.949,2727.139,6695,400,0
2025-01-21 07:00:00+00:00,2727.249,2728.95,2725.239,2725.939,7793,400,0
2025-01-21 08:00:00+00:00,2725.939,2729.215,2723.549,2724.195,9109,400,0
2025-01-21 09:00:00+00:00,2724.2,2732.669,2722.409,2729.599,9346,400,0
2025-01-21 10:00:00+00:00,2729.609,2729.709,2721.339,2723.139,10740,400,0
2025-01-21 11:00:00+00:00,2723.119,2723.899,2717.809,2721.059,12553,400,0
2025-01-21 12:00:00+00:00,2721.059,2723.91,2718.809,2719.799,10256,400,0
2025-01-21 13:00:00+00:00,2719.799,2724.46,2716.395,2723.879,10375,400,0
2025-01-21 14:00:00+00:00,2723.899,2727.119,2721.69,2726.649,10074,400,0
2025-01-21 15:00:00+00:00,2726.659,2729.925,2724.46,2726.149,15093,400,0
2025-01-21 16:00:00+00:00,2726.145,2738.329,2725.2,2738.035,18637,400,0
2025-01-21 17:00:00+00:00,2738.02,2740.359,2734.32,2738.709,18591,400,0
2025-01-21 18:00:00+00:00,2738.699,2744.719,2737.549,2743.019,14196,400,0
2025-01-21 19:00:00+00:00,2743.039,2745.529,2739.909,2740.069,9572,400,0
2025-01-21 20:00:00+00:00,2740.069,2745.85,2739.82,2744.399,8879,400,0
2025-01-21 21:00:00+00:00,2744.409,2745.325,2741.159,2742.559,6574,400,0
2025-01-21 22:00:00+00:00,2742.6,2743.19,2739.829,2742.499,5982,400,0
2025-01-21 23:00:00+00:00,2742.499,2745.749,2741.819,2744.81,2114,400,0
2025-01-22 01:00:00+00:00,2743.065,2744.449,2741.659,2744.059,2645,400,0
2025-01-22 02:00:00+00:00,2744.099,2748.97,2742.439,2748.119,4440,400,0
2025-01-22 03:00:00+00:00,2748.089,2749.855,2746.639,2747.839,10488,400,0
2025-01-22 04:00:00+00:00,2747.829,2749.599,2746.209,2748.889,9239,400,0
2025-01-22 05:00:00+00:00,2748.889,2750.95,2747.875,2750.189,7567,400,0
2025-01-22 06:00:00+00:00,2750.189,2752.75,2749.105,2751.99,5437,400,0
2025-01-22 07:00:00+00:00,2752.03,2758.445,2750.189,2757.839,9901,400,0
2025-01-22 08:00:00+00:00,2757.865,2757.925,2745.309,2746.765,15006,400,0
2025-01-22 09:00:00+00:00,2746.775,2753.909,2746.369,2748.63,8384,400,0
2025-01-22 10:00:00+00:00,2748.635,2753.685,2746.719,2753.09,11945,400,0
2025-01-22 11:00:00+00:00,2753.055,2762.11,2752.789,2758.229,10827,400,0
2025-01-22 12:00:00+00:00,2758.239,2763.295,2758.059,2759.749,8492,400,0
2025-01-22 13:00:00+00:00,2759.879,2760.465,2756.099,2756.399,8368,400,0
2025-01-22 14:00:00+00:00,2756.409,2758.625,2751.569,2758.275,9149,400,0
